umap_1,umap_2,age,cell_type,Picalm,Adam10,App,Sorl1,Psen1
-4.759206,5.6769085,12w,TA,8.0,4.0,6.0,3.0,6.0
-7.127965,11.584619,12w,TA,5.0,0.0,2.0,1.0,1.0
2.4087493,5.2625384,12w,Cycling,2.0,0.0,2.0,1.0,2.0
-7.1853256,8.852266,12w,TA,2.0,1.0,5.0,1.0,0.0
-4.246177,15.206439,12w,Colonocyte,1.0,1.0,5.0,3.0,6.0
9.155765,6.798208,12w,Neuron,0.0,1.0,0.0,0.0,0.0
-3.523482,15.347949,12w,Colonocyte,0.0,0.0,2.0,0.0,0.0
-4.247379,7.3190336,12w,Cycling,0.0,5.0,3.0,2.0,2.0
2.0817816,19.41093,12w,SMC,0.0,0.0,2.0,1.0,0.0
-0.57377464,11.762812,12w,Colonocyte,2.0,0.0,0.0,2.0,0.0
-8.120925,6.859463,12w,TA,1.0,1.0,1.0,0.0,1.0
0.7946426,9.61588,12w,TA,1.0,0.0,0.0,1.0,0.0
0.41765216,4.8918405,12w,Stem,1.0,0.0,1.0,0.0,0.0
3.890233,18.1649,12w,SMC,3.0,2.0,3.0,1.0,0.0
3.7135634,9.888302,12w,Cycling,0.0,0.0,1.0,1.0,0.0
1.2950481,3.3002608,12w,Stem,2.0,2.0,2.0,0.0,1.0
-9.48216,5.122451,12w,TA,1.0,1.0,2.0,0.0,0.0
-5.926013,8.710739,12w,Cycling,0.0,0.0,1.0,1.0,1.0
-7.723552,5.0629764,12w,TA,1.0,1.0,1.0,0.0,1.0
4.477023,17.936516,12w,SMC,4.0,0.0,3.0,1.0,0.0
-7.637118,4.5856967,12w,TA,0.0,0.0,1.0,0.0,0.0
-8.370418,3.979843,12w,TA,1.0,0.0,5.0,0.0,0.0
-3.2013812,15.386881,12w,Colonocyte,0.0,0.0,2.0,0.0,0.0
8.58648,14.91626,12w,Lymphatic,0.0,1.0,5.0,0.0,0.0
0.061091837,9.209047,12w,TA,0.0,2.0,6.0,3.0,0.0
3.4316435,20.878052,12w,SMC,0.0,0.0,0.0,0.0,0.0
-8.947482,12.469018,12w,TA,1.0,0.0,3.0,1.0,0.0
-8.9031315,13.29138,12w,TA,0.0,0.0,5.0,2.0,0.0
3.518511,19.297401,12w,SMC,2.0,0.0,4.0,0.0,0.0
2.5719402,5.344932,12w,Cycling,0.0,2.0,3.0,0.0,4.0
-4.3186374,8.371144,12w,Cycling,1.0,1.0,3.0,0.0,2.0
0.38390306,11.036458,12w,TA,0.0,0.0,1.0,2.0,0.0
-3.088665,14.861314,12w,Colonocyte,2.0,1.0,2.0,2.0,0.0
5.3874016,7.9665885,12w,Cycling,0.0,0.0,3.0,1.0,1.0
-0.28845423,22.371367,12w,B,0.0,0.0,0.0,4.0,1.0
-7.6006727,10.995384,12w,TA,2.0,4.0,2.0,1.0,0.0
-5.3696613,7.852393,12w,Cycling,1.0,3.0,4.0,1.0,4.0
-8.017732,6.7827954,12w,TA,0.0,0.0,0.0,0.0,0.0
12.464446,12.474754,12w,Glia,0.0,0.0,3.0,0.0,0.0
-6.6518226,9.293326,12w,TA,3.0,3.0,3.0,2.0,2.0
5.3286414,16.519457,12w,Fibroblast,2.0,1.0,1.0,1.0,0.0
-8.742527,9.850039,12w,TA,2.0,0.0,0.0,0.0,0.0
-9.44728,8.915528,12w,TA,0.0,0.0,0.0,2.0,0.0
1.5391635,9.068922,12w,Cycling,1.0,1.0,2.0,0.0,0.0
0.6794246,9.9637375,12w,TA,0.0,0.0,2.0,0.0,1.0
11.195334,18.885021,12w,Lymphatic,0.0,1.0,0.0,0.0,0.0
-6.687533,4.631253,12w,TA,0.0,0.0,0.0,0.0,0.0
-3.5737743,24.710957,12w,Vascular,0.0,0.0,1.0,0.0,3.0
-4.0628767,3.3458169,12w,TA,0.0,0.0,0.0,0.0,1.0
-6.921561,8.337664,12w,TA,2.0,2.0,5.0,1.0,0.0
-2.8001618,14.662789,12w,Colonocyte,1.0,1.0,1.0,0.0,1.0
4.309738,15.386816,12w,Fibroblast,1.0,1.0,0.0,0.0,0.0
2.9068544,17.89298,12w,SMC,0.0,1.0,6.0,0.0,1.0
2.976707,14.716681,12w,Fibroblast,0.0,0.0,0.0,2.0,0.0
-0.11120795,-0.96824133,12w,Enteroendocrine,0.0,0.0,1.0,0.0,1.0
5.2654705,5.9836206,12w,Cycling,0.0,1.0,1.0,0.0,0.0
0.60048234,10.289455,12w,TA,2.0,0.0,0.0,0.0,0.0
0.31716216,9.17824,12w,TA,2.0,0.0,1.0,0.0,1.0
-1.6908629,14.399514,12w,Colonocyte,1.0,0.0,5.0,0.0,0.0
-4.6289444,15.943247,12w,Colonocyte,10.0,3.0,5.0,1.0,4.0
5.310661,10.376559,12w,Cycling,0.0,1.0,1.0,1.0,1.0
-2.1845176,16.22603,12w,Colonocyte,1.0,2.0,3.0,0.0,1.0
-8.10248,6.3662586,12w,TA,1.0,0.0,0.0,0.0,0.0
-7.7382116,11.546093,12w,TA,0.0,0.0,3.0,1.0,0.0
-7.4947166,5.435716,12w,TA,2.0,0.0,1.0,0.0,1.0
-7.1558137,4.987532,12w,TA,1.0,1.0,1.0,0.0,0.0
-4.033943,19.525322,12w,T,1.0,1.0,5.0,1.0,1.0
-1.7572578,20.78779,12w,B,5.0,2.0,6.0,3.0,4.0
-7.593326,11.7102,12w,TA,1.0,1.0,4.0,2.0,1.0
-4.8966966,9.479545,12w,Cycling,0.0,0.0,0.0,0.0,0.0
-8.039515,4.7466707,12w,TA,1.0,0.0,1.0,0.0,1.0
11.466597,7.0864534,12w,Neuron,1.0,0.0,3.0,2.0,0.0
5.068754,4.9425755,12w,Cycling,1.0,1.0,0.0,0.0,0.0
0.27501774,4.661509,12w,Stem,1.0,0.0,1.0,1.0,0.0
6.149466,21.952211,12w,SMC,0.0,1.0,2.0,0.0,0.0
-0.47748676,11.891854,12w,Colonocyte,0.0,0.0,1.0,0.0,0.0
1.0381545,10.749952,12w,TA,1.0,0.0,2.0,0.0,2.0
4.7609315,18.272856,12w,SMC,1.0,0.0,2.0,1.0,1.0
-0.42203346,11.877601,12w,Colonocyte,5.0,1.0,3.0,1.0,2.0
0.9447741,3.913735,12w,Stem,1.0,1.0,4.0,0.0,1.0
-2.464258,19.817629,12w,B,1.0,2.0,3.0,2.0,1.0
4.3097973,6.5241504,12w,Cycling,0.0,0.0,1.0,1.0,1.0
10.043709,11.103421,12w,Macrophage,2.0,0.0,6.0,0.0,0.0
-6.5968814,6.5641007,12w,TA,1.0,0.0,0.0,0.0,0.0
5.8541727,7.740565,12w,Cycling,1.0,0.0,2.0,0.0,0.0
-9.442914,7.5794587,12w,TA,0.0,3.0,2.0,0.0,1.0
-2.7340868,14.546711,12w,Colonocyte,0.0,0.0,1.0,0.0,0.0
0.0058893757,8.996835,12w,TA,1.0,0.0,0.0,0.0,1.0
-9.023058,5.6095467,12w,TA,0.0,1.0,2.0,0.0,2.0
-8.720741,8.285062,12w,TA,0.0,1.0,5.0,0.0,1.0
-8.114404,6.3573823,12w,TA,1.0,2.0,0.0,1.0,1.0
-1.7200785,20.667742,12w,B,2.0,0.0,1.0,1.0,0.0
3.9935908,19.24536,12w,SMC,4.0,0.0,2.0,0.0,1.0
-3.882292,14.93714,12w,Colonocyte,0.0,0.0,3.0,1.0,0.0
3.4746017,4.8141418,12w,Cycling,2.0,0.0,2.0,0.0,0.0
-7.7515883,3.9497008,12w,TA,0.0,1.0,1.0,0.0,1.0
-4.6720276,7.3115106,12w,Cycling,2.0,0.0,3.0,0.0,4.0
3.105771,6.9856596,12w,Cycling,0.0,1.0,3.0,0.0,1.0
-7.8903546,7.9083347,12w,TA,0.0,0.0,0.0,1.0,0.0
-2.2305377,19.56797,12w,B,3.0,2.0,3.0,2.0,1.0
2.372719,6.3657036,12w,Cycling,0.0,0.0,0.0,1.0,3.0
-3.9323328,21.69446,12w,T,2.0,0.0,0.0,0.0,1.0
-8.398716,12.2869835,12w,TA,3.0,6.0,8.0,4.0,3.0
-9.046542,11.836597,12w,TA,0.0,0.0,2.0,0.0,0.0
-0.47725806,14.280684,12w,Colonocyte,5.0,0.0,4.0,0.0,1.0
-2.4024863,6.982017,12w,TA,3.0,1.0,2.0,2.0,5.0
-8.413293,5.0356665,12w,TA,0.0,0.0,0.0,0.0,0.0
-0.7234678,11.273053,12w,Colonocyte,4.0,0.0,1.0,0.0,4.0
-7.069065,6.5374346,12w,TA,0.0,0.0,2.0,0.0,0.0
-8.225596,5.683242,12w,TA,1.0,1.0,1.0,1.0,2.0
4.391753,-2.47365,12w,Enteroendocrine,2.0,1.0,6.0,0.0,0.0
10.941104,18.257349,12w,Lymphatic,0.0,0.0,0.0,1.0,0.0
4.3415165,18.034657,12w,SMC,2.0,2.0,2.0,1.0,1.0
-2.2779028,5.1374907,12w,TA,1.0,0.0,0.0,0.0,0.0
-9.014876,10.4672,12w,TA,0.0,1.0,1.0,0.0,1.0
-3.5863323,20.244041,12w,T,3.0,1.0,1.0,0.0,2.0
-2.7668414,8.751449,12w,Colonocyte,1.0,0.0,0.0,0.0,1.0
-8.587493,3.745305,12w,TA,1.0,0.0,0.0,0.0,1.0
-8.547916,6.267455,12w,TA,0.0,0.0,1.0,0.0,0.0
-3.3425384,9.844337,12w,Colonocyte,1.0,0.0,0.0,1.0,1.0
-8.801407,8.561504,12w,TA,2.0,0.0,1.0,2.0,3.0
-7.5036597,4.4166937,12w,TA,0.0,2.0,0.0,1.0,0.0
5.4251795,7.236491,12w,Cycling,1.0,2.0,2.0,1.0,0.0
3.929284,6.2949424,12w,Cycling,0.0,0.0,0.0,0.0,1.0
0.42680278,8.855727,12w,TA,1.0,1.0,1.0,0.0,0.0
4.522738,18.814407,12w,SMC,6.0,2.0,4.0,3.0,3.0
5.088972,19.581913,12w,SMC,0.0,1.0,0.0,0.0,1.0
-4.7078557,15.293111,12w,Colonocyte,4.0,1.0,1.0,3.0,0.0
-1.9025478,24.304409,12w,Vascular,3.0,0.0,0.0,3.0,2.0
10.65207,18.176561,12w,Lymphatic,0.0,0.0,1.0,0.0,0.0
-8.433414,3.564821,12w,TA,0.0,0.0,1.0,0.0,0.0
-0.2626119,16.605167,12w,TA,3.0,0.0,4.0,0.0,1.0
-8.349556,8.569937,12w,TA,1.0,0.0,0.0,0.0,0.0
1.11472,13.992528,12w,Fibroblast,2.0,3.0,3.0,1.0,0.0
-0.7022042,16.3359,12w,TA,4.0,1.0,2.0,0.0,0.0
-5.762133,21.908575,12w,T,0.0,0.0,0.0,0.0,0.0
10.872479,18.210472,12w,Lymphatic,0.0,0.0,1.0,0.0,1.0
-9.144822,7.3465686,12w,TA,0.0,0.0,2.0,1.0,1.0
-7.820344,4.492179,12w,TA,0.0,0.0,2.0,0.0,0.0
3.8838978,6.153955,12w,Cycling,2.0,1.0,2.0,0.0,1.0
-1.1345294,9.6520605,12w,Fibroblast,0.0,1.0,4.0,3.0,1.0
2.5054593,-0.90699935,12w,Enteroendocrine,1.0,1.0,6.0,0.0,1.0
-2.7611115,5.5620184,12w,TA,0.0,0.0,0.0,1.0,0.0
8.92549,11.220109,12w,Macrophage,0.0,0.0,0.0,0.0,0.0
-8.666389,7.1409163,12w,TA,0.0,0.0,0.0,1.0,0.0
-1.6596326,13.59821,12w,Colonocyte,1.0,2.0,1.0,0.0,1.0
2.330809,4.7590146,12w,Stem,14.0,2.0,3.0,1.0,3.0
8.780089,15.403169,12w,Lymphatic,0.0,2.0,1.0,0.0,0.0
-1.6218495,13.674248,12w,Colonocyte,1.0,0.0,0.0,0.0,3.0
5.3932405,6.9041305,12w,Cycling,0.0,0.0,2.0,0.0,0.0
12.948302,6.847557,12w,Neuron,0.0,0.0,4.0,1.0,1.0
2.9751017,5.3549457,12w,Cycling,3.0,2.0,2.0,1.0,0.0
-2.5999625,15.015663,12w,Colonocyte,1.0,0.0,1.0,1.0,0.0
1.0506432,3.5830243,12w,Stem,5.0,5.0,1.0,1.0,1.0
-2.4277732,6.998217,12w,TA,4.0,1.0,2.0,0.0,0.0
-7.724752,4.613379,12w,TA,3.0,0.0,1.0,0.0,1.0
-2.5827749,16.487621,12w,Colonocyte,0.0,1.0,0.0,0.0,2.0
5.8382697,7.2414675,12w,Cycling,1.0,0.0,0.0,1.0,1.0
3.9088614,13.646105,12w,Cycling,1.0,0.0,0.0,0.0,0.0
13.619449,12.2393055,12w,Glia,0.0,3.0,4.0,2.0,0.0
-8.575485,5.9746733,12w,TA,2.0,1.0,5.0,1.0,4.0
-7.8157372,4.7960467,12w,TA,2.0,0.0,2.0,0.0,0.0
-6.608898,5.4166126,12w,TA,2.0,0.0,0.0,0.0,1.0
-7.330547,9.752248,12w,TA,1.0,0.0,6.0,1.0,0.0
-9.11372,4.790636,12w,TA,0.0,0.0,4.0,0.0,0.0
11.954431,12.229467,12w,Glia,6.0,4.0,7.0,7.0,4.0
-8.740184,3.5248785,12w,TA,0.0,0.0,7.0,1.0,2.0
-0.37963358,-4.590855,12w,Tuft,1.0,1.0,0.0,0.0,1.0
-2.464871,19.82978,12w,B,0.0,0.0,2.0,1.0,1.0
6.454953,6.7926235,12w,Cycling,3.0,0.0,3.0,0.0,2.0
4.795845,14.672912,12w,Fibroblast,2.0,1.0,3.0,0.0,0.0
0.527845,11.318497,12w,TA,1.0,1.0,4.0,0.0,1.0
8.297481,10.58727,12w,Macrophage,0.0,2.0,1.0,0.0,1.0
4.6847134,20.191458,12w,SMC,0.0,0.0,0.0,0.0,0.0
3.923765,17.520443,12w,SMC,1.0,2.0,1.0,0.0,1.0
-8.177319,5.4353504,12w,TA,2.0,3.0,3.0,0.0,0.0
-7.479956,7.129293,12w,TA,1.0,0.0,2.0,0.0,1.0
-9.517012,9.954217,12w,TA,0.0,0.0,0.0,1.0,1.0
-6.4709144,5.557319,12w,TA,0.0,0.0,1.0,0.0,1.0
-3.416684,6.595328,12w,TA,3.0,3.0,11.0,1.0,0.0
13.139008,6.859666,12w,Neuron,3.0,2.0,3.0,1.0,3.0
4.370041,19.220457,12w,SMC,0.0,1.0,3.0,0.0,1.0
11.445703,18.439716,12w,Lymphatic,1.0,0.0,4.0,0.0,0.0
5.393903,7.667379,12w,Cycling,3.0,1.0,2.0,0.0,2.0
1.9920055,8.710061,12w,TA,3.0,0.0,1.0,0.0,0.0
-0.44106916,13.094266,12w,Colonocyte,0.0,1.0,1.0,0.0,1.0
12.835001,11.530906,12w,Glia,0.0,1.0,1.0,0.0,0.0
-0.23972082,-0.8912055,12w,Enteroendocrine,0.0,1.0,1.0,0.0,1.0
-9.359153,10.73597,12w,TA,0.0,0.0,0.0,0.0,2.0
0.5112966,-4.087107,12w,Tuft,1.0,0.0,4.0,1.0,0.0
-1.5727669,9.985464,12w,TA,2.0,0.0,3.0,1.0,2.0
0.96557784,5.1058993,12w,Stem,2.0,0.0,1.0,0.0,0.0
13.485064,11.722348,12w,Glia,1.0,2.0,1.0,1.0,0.0
-8.118804,6.8783937,12w,TA,0.0,0.0,5.0,0.0,0.0
-4.249557,3.463382,12w,TA,1.0,2.0,1.0,0.0,0.0
4.151507,9.58446,12w,Cycling,2.0,0.0,6.0,3.0,0.0
1.090951,3.3328712,12w,Stem,0.0,0.0,4.0,2.0,1.0
-6.3449373,8.331135,12w,Cycling,3.0,1.0,4.0,2.0,0.0
-6.764662,6.6081862,12w,TA,0.0,1.0,1.0,0.0,2.0
-4.799395,8.614802,12w,Cycling,0.0,0.0,2.0,0.0,1.0
-8.482727,3.116025,12w,TA,2.0,0.0,1.0,0.0,0.0
-5.36522,21.945135,12w,T,1.0,0.0,0.0,0.0,0.0
-3.6384237,5.1605463,12w,TA,1.0,1.0,1.0,0.0,0.0
-3.4870107,2.626341,12w,TA,0.0,0.0,0.0,0.0,0.0
-3.6444728,5.647624,12w,TA,1.0,0.0,3.0,0.0,1.0
2.7354507,6.238287,12w,Cycling,1.0,0.0,1.0,0.0,0.0
3.9883137,17.854813,12w,SMC,0.0,1.0,0.0,0.0,1.0
3.9079587,6.1777353,12w,Cycling,0.0,0.0,1.0,1.0,0.0
0.013377317,5.800995,12w,Stem,2.0,0.0,0.0,1.0,1.0
0.6905366,15.611082,12w,TA,1.0,0.0,1.0,0.0,1.0
3.115824,5.0672493,12w,Cycling,2.0,2.0,0.0,0.0,1.0
-3.0671334,7.5629435,12w,TA,3.0,4.0,1.0,2.0,1.0
-7.375978,6.6595173,12w,TA,0.0,0.0,0.0,0.0,1.0
11.408662,12.361387,12w,Glia,4.0,1.0,6.0,0.0,3.0
-7.2668457,4.019016,12w,TA,2.0,0.0,0.0,0.0,0.0
-7.8204145,5.2389927,12w,TA,0.0,0.0,1.0,0.0,0.0
-5.096158,6.8922224,12w,TA,2.0,2.0,2.0,0.0,2.0
-2.1508677,7.8755913,12w,TA,5.0,5.0,10.0,4.0,5.0
6.0076766,6.7030945,12w,Cycling,2.0,3.0,1.0,0.0,2.0
-4.7427816,21.572336,12w,T,3.0,3.0,0.0,0.0,1.0
3.7623832,5.597547,12w,Cycling,0.0,1.0,2.0,1.0,0.0
2.8957498,6.920967,12w,Cycling,1.0,0.0,0.0,0.0,0.0
-1.8943652,24.345036,12w,Vascular,1.0,1.0,1.0,3.0,1.0
-3.987899,6.856142,12w,TA,4.0,9.0,7.0,1.0,2.0
3.3044362,4.740194,12w,Cycling,0.0,0.0,0.0,1.0,0.0
-0.17305613,12.577168,12w,Colonocyte,2.0,2.0,2.0,0.0,2.0
-2.089331,8.251081,12w,TA,0.0,3.0,7.0,4.0,1.0
0.5696454,10.309807,12w,TA,3.0,2.0,1.0,0.0,0.0
1.1731799,4.0830717,12w,Stem,2.0,0.0,3.0,0.0,1.0
-5.151524,9.386271,12w,Cycling,0.0,0.0,2.0,0.0,0.0
1.7693659,3.864697,12w,Stem,0.0,0.0,0.0,1.0,1.0
-8.085387,12.082551,12w,TA,0.0,1.0,0.0,1.0,0.0
-8.586571,13.339821,12w,TA,0.0,1.0,0.0,1.0,0.0
4.301801,5.5733166,12w,Cycling,0.0,0.0,0.0,0.0,0.0
-5.9610515,22.228418,12w,T,2.0,0.0,0.0,0.0,0.0
3.5394864,6.1983366,12w,Cycling,0.0,1.0,2.0,0.0,1.0
8.58655,10.654851,12w,Macrophage,0.0,0.0,3.0,0.0,1.0
9.559956,15.932072,12w,Lymphatic,0.0,4.0,2.0,2.0,1.0
3.9902747,15.50371,12w,Fibroblast,2.0,2.0,1.0,1.0,0.0
-8.540926,8.286525,12w,TA,0.0,0.0,0.0,0.0,1.0
-1.3495035,7.4763856,12w,TA,4.0,4.0,9.0,1.0,4.0
5.086153,10.780088,12w,Cycling,0.0,2.0,2.0,0.0,1.0
0.6969809,9.578898,12w,TA,3.0,2.0,3.0,0.0,0.0
-7.6880813,9.284419,12w,TA,1.0,1.0,4.0,0.0,0.0
-0.94979036,10.80839,12w,Colonocyte,3.0,0.0,2.0,2.0,3.0
-2.0833104,14.186817,12w,Colonocyte,0.0,0.0,1.0,0.0,0.0
-8.039789,4.7801785,12w,TA,0.0,0.0,1.0,1.0,0.0
5.7539454,8.014314,12w,Cycling,4.0,1.0,3.0,0.0,1.0
-5.254809,15.534212,12w,Colonocyte,3.0,0.0,2.0,1.0,2.0
-0.05206888,-4.0585475,12w,Tuft,2.0,0.0,3.0,0.0,3.0
2.5117202,7.3657722,12w,Cycling,0.0,0.0,3.0,0.0,1.0
-2.3944643,15.212414,12w,Colonocyte,3.0,3.0,1.0,1.0,1.0
-7.358558,10.077072,12w,TA,3.0,1.0,0.0,0.0,4.0
3.1856022,9.1020155,12w,Cycling,0.0,1.0,2.0,2.0,4.0
1.9740007,6.7574916,12w,Stem,0.0,1.0,0.0,1.0,0.0
-8.93813,13.019043,12w,TA,1.0,2.0,2.0,1.0,0.0
-7.295529,6.232405,12w,TA,0.0,1.0,0.0,1.0,0.0
5.618594,5.5219383,12w,Cycling,0.0,1.0,3.0,0.0,1.0
-0.19564782,11.733524,12w,Colonocyte,0.0,0.0,1.0,0.0,1.0
1.6228749,9.012177,12w,TA,0.0,0.0,0.0,0.0,0.0
8.119978,13.4456625,12w,Macrophage,2.0,3.0,5.0,1.0,3.0
12.544384,4.9659157,12w,Neuron,0.0,0.0,2.0,0.0,0.0
4.5046716,21.745127,12w,SMC,1.0,0.0,2.0,0.0,0.0
-8.581359,4.677179,12w,TA,1.0,1.0,2.0,0.0,0.0
3.4059517,9.399181,12w,Cycling,0.0,0.0,2.0,0.0,0.0
-8.414398,4.779886,12w,TA,1.0,0.0,0.0,3.0,0.0
-7.3037133,4.6603312,12w,TA,1.0,0.0,0.0,1.0,1.0
8.357706,16.03576,12w,Lymphatic,5.0,3.0,11.0,4.0,4.0
-9.353799,7.5180087,12w,TA,6.0,0.0,3.0,0.0,0.0
2.0106893,19.82885,12w,SMC,0.0,0.0,0.0,0.0,0.0
4.1316447,15.064215,12w,Fibroblast,1.0,1.0,1.0,1.0,1.0
-0.060431737,-4.741748,12w,Tuft,2.0,0.0,3.0,2.0,1.0
2.0862699,16.52151,12w,Fibroblast,0.0,0.0,2.0,0.0,1.0
-1.2657143,9.7059355,12w,TA,0.0,1.0,5.0,6.0,3.0
12.922783,6.0169907,12w,Neuron,0.0,0.0,2.0,0.0,1.0
-8.123015,3.8231285,12w,TA,0.0,0.0,0.0,0.0,0.0
-7.761937,4.2303333,12w,TA,0.0,0.0,2.0,0.0,0.0
2.6062717,15.808319,12w,Fibroblast,1.0,0.0,1.0,0.0,2.0
-0.045939874,14.931335,12w,TA,1.0,0.0,0.0,1.0,1.0
0.6515373,9.812999,12w,TA,2.0,0.0,0.0,1.0,0.0
2.6784203,4.525648,12w,Stem,0.0,0.0,2.0,0.0,2.0
-2.33986,19.0404,12w,B,0.0,1.0,4.0,2.0,1.0
-8.966995,8.545426,12w,TA,2.0,0.0,1.0,0.0,0.0
-2.2400224,15.69782,12w,Colonocyte,1.0,0.0,1.0,0.0,0.0
3.9912298,10.153173,12w,Cycling,0.0,1.0,3.0,0.0,0.0
-9.053634,11.791834,12w,TA,1.0,1.0,4.0,1.0,3.0
0.8468806,4.890592,12w,Stem,1.0,0.0,5.0,0.0,1.0
-8.639071,13.452964,12w,TA,5.0,1.0,2.0,2.0,0.0
5.14979,20.473663,12w,SMC,0.0,0.0,1.0,0.0,0.0
-0.8622965,16.63812,12w,TA,0.0,0.0,1.0,1.0,0.0
-3.093572,6.8903036,12w,TA,1.0,1.0,1.0,0.0,1.0
0.8888324,10.017042,12w,TA,0.0,0.0,2.0,0.0,0.0
-2.4297183,20.904938,12w,B,0.0,1.0,0.0,0.0,1.0
2.2520962,4.7721806,12w,Stem,4.0,0.0,0.0,0.0,0.0
12.729625,10.565906,12w,Glia,0.0,1.0,2.0,0.0,0.0
-3.930292,15.072356,12w,Colonocyte,2.0,0.0,1.0,1.0,0.0
-7.987008,2.8972902,12w,TA,1.0,0.0,5.0,2.0,2.0
-8.687309,5.8545303,12w,TA,1.0,0.0,1.0,0.0,0.0
2.4923012,15.204623,12w,Fibroblast,2.0,0.0,4.0,0.0,2.0
-3.8915823,20.404686,12w,T,2.0,0.0,0.0,0.0,1.0
-0.40576348,8.394382,12w,TA,4.0,0.0,4.0,1.0,1.0
4.905764,17.041162,12w,Fibroblast,1.0,3.0,1.0,2.0,5.0
9.285965,17.53964,12w,Lymphatic,1.0,5.0,3.0,0.0,1.0
6.4916945,7.656878,12w,Cycling,4.0,2.0,0.0,2.0,2.0
-4.8461347,5.1612563,12w,TA,1.0,0.0,0.0,1.0,0.0
-0.67335725,13.073243,12w,Colonocyte,0.0,1.0,1.0,0.0,1.0
4.6888165,20.41509,12w,SMC,2.0,2.0,3.0,1.0,1.0
-0.23480223,14.33042,12w,Colonocyte,0.0,1.0,1.0,1.0,0.0
-0.54836226,16.243458,12w,TA,2.0,1.0,3.0,1.0,2.0
-0.5850423,-1.2792243,12w,Enteroendocrine,0.0,1.0,5.0,2.0,0.0
-2.1947272,13.764721,12w,Colonocyte,1.0,0.0,0.0,2.0,1.0
9.638229,10.916118,12w,Macrophage,2.0,1.0,4.0,0.0,0.0
-2.8741915,8.60929,12w,TA,0.0,0.0,0.0,0.0,1.0
-2.5838087,20.16521,12w,B,0.0,2.0,2.0,1.0,1.0
0.55384964,5.0320764,12w,Stem,1.0,1.0,2.0,2.0,3.0
5.6264653,14.451206,12w,Fibroblast,1.0,0.0,0.0,0.0,0.0
0.4654452,9.044834,12w,TA,3.0,0.0,3.0,0.0,1.0
-4.0565553,20.882977,12w,T,2.0,1.0,0.0,1.0,0.0
-3.7286928,6.4212265,12w,TA,5.0,1.0,15.0,0.0,4.0
0.53275084,9.351221,12w,TA,0.0,0.0,0.0,0.0,0.0
4.0840306,20.864267,12w,SMC,3.0,0.0,2.0,0.0,0.0
-8.460908,5.284299,12w,TA,2.0,0.0,2.0,1.0,1.0
0.6368038,9.76364,12w,TA,1.0,0.0,2.0,0.0,0.0
4.947798,20.56171,12w,SMC,0.0,0.0,0.0,0.0,0.0
-4.1198215,15.345026,12w,Colonocyte,5.0,0.0,15.0,0.0,5.0
-4.786389,8.479794,12w,Cycling,1.0,1.0,2.0,0.0,2.0
-2.1849573,14.5706625,12w,Colonocyte,0.0,0.0,2.0,0.0,2.0
-8.311729,4.0447316,12w,TA,1.0,1.0,1.0,0.0,0.0
-4.693448,16.549917,12w,Colonocyte,3.0,2.0,1.0,2.0,3.0
3.774717,17.922276,12w,SMC,1.0,1.0,1.0,1.0,0.0
0.7456338,8.6886,12w,TA,0.0,0.0,0.0,1.0,1.0
-4.2390776,12.575523,12w,Goblet,4.0,2.0,5.0,2.0,1.0
-7.793133,5.5257506,12w,TA,0.0,1.0,1.0,0.0,1.0
4.1853933,-1.8462281,12w,Enteroendocrine,1.0,2.0,1.0,0.0,0.0
0.6022736,10.423644,12w,TA,0.0,0.0,0.0,0.0,1.0
-7.5723534,3.822679,12w,TA,2.0,1.0,1.0,0.0,1.0
4.9979744,6.1780915,12w,Cycling,5.0,1.0,2.0,0.0,2.0
9.251276,6.766907,12w,Neuron,0.0,0.0,3.0,0.0,0.0
-0.1986068,-4.8604326,12w,Tuft,2.0,5.0,4.0,0.0,0.0
10.71252,18.596882,12w,Lymphatic,0.0,0.0,2.0,0.0,0.0
3.711281,17.510368,12w,SMC,2.0,1.0,0.0,0.0,1.0
0.060708627,8.950179,12w,TA,0.0,0.0,2.0,0.0,0.0
12.478298,11.869456,12w,Glia,2.0,0.0,3.0,0.0,1.0
-2.4915056,14.745268,12w,Colonocyte,2.0,0.0,1.0,2.0,0.0
-3.4113536,15.178287,12w,Colonocyte,2.0,0.0,1.0,2.0,3.0
-1.685709,20.13293,12w,B,1.0,0.0,1.0,2.0,1.0
-3.637071,13.987671,12w,Goblet,0.0,0.0,3.0,0.0,2.0
-1.504697,21.285746,12w,B,1.0,0.0,0.0,0.0,0.0
13.763194,12.287175,12w,Glia,1.0,0.0,3.0,1.0,0.0
6.195888,7.2548,12w,Cycling,3.0,1.0,1.0,1.0,2.0
3.1210175,6.5118904,12w,Cycling,0.0,1.0,0.0,0.0,0.0
3.4198077,19.76597,12w,SMC,1.0,0.0,0.0,1.0,0.0
1.0073261,10.733476,12w,TA,6.0,4.0,6.0,0.0,3.0
2.6924856,-0.9087334,12w,Enteroendocrine,4.0,4.0,6.0,4.0,4.0
-7.933565,3.2248483,12w,TA,1.0,0.0,0.0,0.0,0.0
-1.3794988,-5.104653,12w,Tuft,1.0,0.0,2.0,1.0,0.0
-7.019009,11.131095,12w,TA,0.0,0.0,1.0,0.0,0.0
-2.1307645,15.27275,12w,Colonocyte,0.0,0.0,0.0,0.0,0.0
-7.3840265,9.960707,12w,TA,0.0,3.0,3.0,0.0,1.0
-8.821127,12.017727,12w,TA,1.0,1.0,1.0,1.0,0.0
