umap_1,umap_2,cell_type,PICALM,CD2AP,ADAM10,CR1,APP,SORL1,PSEN1
10.442053,9.357484,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,3.0,1.0,1.0
0.3655239,2.2055676,enterocyte of epithelium of large intestine,2.0,0.0,0.0,0.0,5.0,3.0,0.0
-2.2422185,11.914049,tuft cell of colon,0.0,0.0,1.0,0.0,11.0,1.0,0.0
0.43926063,4.124192,transit amplifying cell of colon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5850666,-4.0224967,colon goblet cell,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.481346,1.8900372,intestinal crypt stem cell of small intestine,1.0,2.0,1.0,0.0,4.0,0.0,1.0
-0.49784532,12.670008,tuft cell of colon,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.6281063,4.07354,enterocyte of epithelium of large intestine,1.0,0.0,0.0,0.0,2.0,2.0,0.0
10.231406,4.7504344,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,1.0,1.0,0.0
10.919068,7.4428463,enterocyte of epithelium of small intestine,3.0,4.0,0.0,0.0,3.0,4.0,3.0
10.265343,3.759932,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,2.0,0.0,0.0
14.687606,8.340603,enterocyte of epithelium of small intestine,3.0,4.0,1.0,0.0,5.0,3.0,0.0
2.9827282,-3.8145914,colon goblet cell,1.0,3.0,2.0,0.0,6.0,1.0,0.0
3.184186,-3.4675653,colon goblet cell,0.0,0.0,2.0,0.0,3.0,0.0,0.0
8.35777,-4.5592966,small intestine goblet cell,0.0,3.0,0.0,0.0,2.0,1.0,0.0
13.275376,10.196676,enterocyte of epithelium of small intestine,1.0,8.0,2.0,0.0,0.0,0.0,2.0
11.617184,0.37330696,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10.028826,9.912544,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,0.0,4.0,0.0
8.261467,-5.3509827,small intestine goblet cell,1.0,2.0,0.0,0.0,1.0,1.0,0.0
11.24986,6.139731,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,2.0,1.0,0.0
8.179006,3.2517262,transit amplifying cell of small intestine,0.0,0.0,0.0,0.0,4.0,1.0,0.0
13.644957,6.6065226,enterocyte of epithelium of small intestine,1.0,0.0,1.0,0.0,2.0,3.0,1.0
3.9565203,-4.4679384,colon goblet cell,0.0,0.0,1.0,0.0,4.0,1.0,0.0
4.4309897,8.560413,epithelial cell of small intestine,0.0,0.0,0.0,0.0,4.0,3.0,0.0
1.1959198,9.428827,enteroendocrine cell of colon,1.0,0.0,0.0,0.0,2.0,1.0,1.0
1.7592067,3.438337,transit amplifying cell of colon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9188485,12.329987,tuft cell of colon,0.0,3.0,1.0,0.0,3.0,0.0,1.0
8.916782,10.114384,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.531391,8.262531,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2.757126,-3.2596045,colon goblet cell,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.283929,8.1428,enterocyte of epithelium of small intestine,3.0,2.0,2.0,0.0,1.0,1.0,1.0
9.038593,11.9894905,enterocyte of epithelium of small intestine,3.0,1.0,1.0,0.0,1.0,1.0,2.0
0.59929854,4.04093,transit amplifying cell of colon,0.0,2.0,0.0,0.0,0.0,0.0,1.0
10.896242,0.94149166,intestinal crypt stem cell of small intestine,0.0,2.0,0.0,0.0,2.0,1.0,1.0
8.936872,9.532697,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,2.0,0.0,0.0
9.254729,7.321627,enterocyte of epithelium of small intestine,0.0,1.0,2.0,0.0,3.0,1.0,5.0
9.346083,13.281409,enterocyte of epithelium of small intestine,1.0,5.0,0.0,0.0,1.0,0.0,0.0
2.3900583,-4.6970463,colon goblet cell,0.0,1.0,3.0,0.0,3.0,5.0,3.0
-0.84648615,11.895223,tuft cell of colon,0.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.8146617,2.2693262,enterocyte of epithelium of large intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6403036,3.6798868,transit amplifying cell of small intestine,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.8249885,-0.77048045,BEST4+ enterocyte,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.8628573,4.609884,enterocyte of epithelium of large intestine,1.0,1.0,0.0,0.0,2.0,1.0,0.0
10.478288,1.6910928,intestinal crypt stem cell of small intestine,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3.5745604,-1.5843216,progenitor cell,1.0,2.0,1.0,0.0,5.0,4.0,2.0
11.30599,9.30469,enterocyte of epithelium of small intestine,1.0,2.0,2.0,0.0,2.0,0.0,1.0
-0.3772389,3.563036,enterocyte of epithelium of large intestine,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10.4864855,8.7816105,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.6862038,2.2201273,transit amplifying cell of colon,1.0,0.0,0.0,0.0,2.0,0.0,1.0
11.45,2.2919693,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.532809,5.197282,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,0.0,1.0,1.0
3.6020832,-4.0362673,colon goblet cell,1.0,2.0,2.0,0.0,3.0,0.0,0.0
9.946803,9.438543,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,2.0,1.0,0.0
1.1531435,3.2275448,transit amplifying cell of colon,1.0,5.0,2.0,0.0,12.0,0.0,2.0
1.9309694,3.4458208,transit amplifying cell of colon,1.0,1.0,0.0,0.0,2.0,0.0,0.0
2.5406985,-3.9997354,colon goblet cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.066593,7.942329,enterocyte of epithelium of small intestine,1.0,1.0,0.0,0.0,5.0,2.0,0.0
8.914736,12.6931715,enterocyte of epithelium of small intestine,1.0,3.0,0.0,0.0,0.0,1.0,0.0
-0.9397971,2.667594,enterocyte of epithelium of large intestine,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7.2361565,3.2536173,transit amplifying cell of small intestine,0.0,0.0,0.0,0.0,3.0,0.0,1.0
11.131949,8.807404,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,0.0,1.0,0.0
11.105572,8.771565,enterocyte of epithelium of small intestine,1.0,4.0,0.0,0.0,3.0,2.0,0.0
8.394808,3.5551093,transit amplifying cell of small intestine,0.0,1.0,0.0,0.0,1.0,0.0,1.0
9.568022,12.468863,enterocyte of epithelium of small intestine,2.0,3.0,1.0,0.0,2.0,1.0,1.0
9.976127,2.9819875,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,3.0,0.0,0.0
13.008241,6.032348,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,0.0,3.0,0.0
8.785754,11.450677,enterocyte of epithelium of small intestine,1.0,1.0,1.0,0.0,0.0,1.0,0.0
10.121777,0.62130415,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,5.0,0.0,0.0
10.515682,8.299552,enterocyte of epithelium of small intestine,0.0,4.0,0.0,0.0,1.0,3.0,0.0
7.418634,-3.9517365,small intestine goblet cell,0.0,2.0,1.0,0.0,1.0,0.0,0.0
11.04177,7.4377036,enterocyte of epithelium of small intestine,0.0,3.0,0.0,0.0,4.0,0.0,0.0
3.494307,-3.7320082,colon goblet cell,1.0,0.0,0.0,0.0,2.0,0.0,0.0
9.863273,5.4961886,enterocyte of epithelium of small intestine,1.0,1.0,0.0,0.0,7.0,1.0,1.0
3.9563186,9.641251,epithelial cell of small intestine,0.0,0.0,1.0,0.0,2.0,5.0,0.0
10.922022,0.08723278,intestinal crypt stem cell of small intestine,0.0,2.0,1.0,0.0,3.0,0.0,0.0
11.420639,3.8942165,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2.5349972,-3.981977,colon goblet cell,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.8421171,4.3707814,tuft cell of colon,1.0,1.0,2.0,0.0,11.0,2.0,1.0
-0.43346745,3.000202,enterocyte of epithelium of large intestine,0.0,4.0,1.0,0.0,5.0,1.0,0.0
3.0760932,-3.8013976,colon goblet cell,0.0,0.0,2.0,0.0,3.0,0.0,0.0
-1.8583815,3.4830155,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11.129062,1.222438,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,3.0,0.0,0.0
14.237059,7.6338987,enterocyte of epithelium of small intestine,1.0,6.0,0.0,0.0,2.0,1.0,1.0
11.614514,5.448376,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,2.0,0.0,1.0
2.9061205,3.1491947,transit amplifying cell of colon,1.0,4.0,3.0,0.0,6.0,1.0,1.0
0.76758164,1.9794847,intestinal crypt stem cell of colon,0.0,1.0,0.0,0.0,8.0,0.0,1.0
3.6150327,-1.8658662,progenitor cell,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8.720461,12.372628,enterocyte of epithelium of small intestine,1.0,4.0,2.0,0.0,2.0,2.0,0.0
10.579903,7.4301014,enterocyte of epithelium of small intestine,5.0,1.0,0.0,0.0,2.0,1.0,0.0
10.671972,2.6369023,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10.290238,1.286642,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.924314,-4.278711,small intestine goblet cell,0.0,3.0,6.0,0.0,6.0,3.0,2.0
11.437766,5.445993,enterocyte of epithelium of small intestine,2.0,2.0,0.0,0.0,0.0,1.0,1.0
9.735072,11.989842,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,0.0,1.0,3.0
-1.9809548,-0.773041,BEST4+ enterocyte,1.0,1.0,1.0,0.0,2.0,1.0,1.0
13.576255,10.12755,enterocyte of epithelium of small intestine,0.0,6.0,1.0,0.0,4.0,1.0,2.0
3.2371788,-4.1003256,colon goblet cell,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.2407612,4.678269,enterocyte of epithelium of large intestine,1.0,1.0,0.0,0.0,3.0,4.0,0.0
10.156707,4.1294465,enterocyte of epithelium of small intestine,2.0,1.0,0.0,0.0,2.0,0.0,1.0
2.870762,-4.0569744,colon goblet cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.296836,4.8313317,enterocyte of epithelium of small intestine,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.9419527,11.975351,tuft cell of colon,1.0,0.0,0.0,0.0,3.0,1.0,0.0
9.981433,2.917015,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5.3395243,7.5960546,epithelial cell of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-4.7043185,4.138533,enterocyte of epithelium of large intestine,1.0,2.0,0.0,0.0,0.0,0.0,0.0
8.797193,9.746028,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,2.0,2.0,2.0
0.6100294,1.4730169,intestinal crypt stem cell of colon,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-3.9921298,3.5433786,enterocyte of epithelium of large intestine,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.381801,10.772976,enterocyte of epithelium of small intestine,1.0,5.0,2.0,0.0,2.0,2.0,1.0
-2.5516863,11.970068,tuft cell of colon,1.0,1.0,0.0,0.0,3.0,3.0,0.0
8.534906,1.9939835,transit amplifying cell of small intestine,2.0,0.0,1.0,0.0,2.0,0.0,1.0
-1.1454073,0.470182,BEST4+ enterocyte,3.0,1.0,2.0,0.0,11.0,2.0,1.0
9.52954,4.5777936,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.485914,3.3058338,enterocyte of epithelium of large intestine,1.0,1.0,1.0,0.0,5.0,1.0,2.0
13.402068,6.2522945,enterocyte of epithelium of small intestine,3.0,2.0,0.0,0.0,2.0,1.0,1.0
9.827263,9.983802,enterocyte of epithelium of small intestine,1.0,3.0,1.0,0.0,1.0,4.0,0.0
-2.3802192,11.868883,tuft cell of colon,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4775896,-0.5521652,BEST4+ enterocyte,1.0,1.0,0.0,0.0,7.0,1.0,0.0
1.6891123,2.198179,transit amplifying cell of colon,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.828099,1.1126503,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,8.0,0.0,0.0
-0.9890734,2.8088472,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.229878,6.9699473,enterocyte of epithelium of small intestine,5.0,8.0,2.0,0.0,4.0,7.0,5.0
3.8097022,-4.705293,colon goblet cell,0.0,1.0,2.0,0.0,11.0,2.0,0.0
2.5331376,-4.39595,colon goblet cell,1.0,1.0,0.0,0.0,2.0,0.0,0.0
10.604963,3.3386395,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,6.0,2.0,2.0
10.834852,4.168291,enterocyte of epithelium of small intestine,2.0,2.0,2.0,0.0,6.0,0.0,1.0
8.59939,11.076595,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,1.0,0.0,0.0
11.079924,0.9504584,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,2.0,0.0,0.0
-2.7649946,3.647726,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,4.0,0.0,0.0
4.2698455,-3.867705,colon goblet cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.071751,3.3527012,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,2.0,0.0,0.0
-0.033195455,3.3619714,enterocyte of epithelium of large intestine,3.0,0.0,0.0,0.0,2.0,0.0,0.0
7.5156994,-4.539688,small intestine goblet cell,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.704614,11.600992,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7649865,3.4495976,enterocyte of epithelium of large intestine,0.0,1.0,1.0,0.0,2.0,0.0,0.0
2.8055475,-2.7960231,colon goblet cell,0.0,2.0,1.0,0.0,5.0,0.0,0.0
-2.601185,11.9478855,tuft cell of colon,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.825855,9.922662,enterocyte of epithelium of small intestine,1.0,5.0,0.0,0.0,1.0,3.0,1.0
-0.25555733,2.5229816,enterocyte of epithelium of large intestine,0.0,2.0,0.0,0.0,0.0,0.0,1.0
8.175749,2.5647023,transit amplifying cell of small intestine,0.0,3.0,1.0,0.0,5.0,0.0,2.0
11.577566,2.584579,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,4.0,0.0,0.0
9.427701,3.382739,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,2.0,0.0,0.0
-1.2102098,0.3018709,BEST4+ enterocyte,1.0,0.0,4.0,0.0,8.0,0.0,1.0
2.1814666,2.6453917,transit amplifying cell of colon,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0838704,4.079837,transit amplifying cell of small intestine,2.0,0.0,1.0,0.0,5.0,0.0,0.0
2.7091568,3.3175385,transit amplifying cell of colon,1.0,2.0,0.0,0.0,0.0,0.0,1.0
8.993934,3.9432862,transit amplifying cell of small intestine,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-2.2394009,-0.9732076,BEST4+ enterocyte,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9.353869,4.40191,enterocyte of epithelium of small intestine,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9.895146,1.556641,intestinal crypt stem cell of small intestine,1.0,0.0,1.0,0.0,3.0,0.0,0.0
-1.041693,3.2464,enterocyte of epithelium of large intestine,0.0,0.0,1.0,0.0,4.0,0.0,0.0
8.247685,-4.341429,small intestine goblet cell,0.0,0.0,2.0,0.0,1.0,0.0,0.0
7.710779,3.8709514,transit amplifying cell of small intestine,0.0,4.0,1.0,0.0,7.0,1.0,0.0
1.4294049,13.542541,intestinal tuft cell,0.0,0.0,1.0,0.0,4.0,0.0,0.0
9.465669,3.389506,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.704799,5.1966443,enterocyte of epithelium of small intestine,2.0,0.0,0.0,0.0,3.0,0.0,0.0
10.306025,8.132638,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.696948,0.6440628,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,4.0,0.0,0.0
9.623079,8.510086,enterocyte of epithelium of small intestine,2.0,1.0,0.0,0.0,0.0,2.0,0.0
1.3000778,14.0371275,intestinal tuft cell,1.0,0.0,0.0,0.0,4.0,1.0,0.0
10.874156,1.7143464,intestinal crypt stem cell of small intestine,0.0,2.0,2.0,0.0,2.0,1.0,0.0
10.03389,8.579236,enterocyte of epithelium of small intestine,1.0,3.0,0.0,0.0,3.0,1.0,2.0
-1.21418,12.019217,tuft cell of colon,0.0,0.0,1.0,0.0,4.0,0.0,0.0
10.779455,8.165585,enterocyte of epithelium of small intestine,1.0,3.0,1.0,0.0,2.0,1.0,2.0
10.594689,12.228932,enterocyte of epithelium of small intestine,2.0,3.0,1.0,0.0,1.0,0.0,0.0
0.69767624,3.0445144,enterocyte of epithelium of large intestine,0.0,4.0,1.0,0.0,8.0,1.0,2.0
8.237626,2.5059562,transit amplifying cell of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0149719,0.93329346,intestinal crypt stem cell of colon,0.0,0.0,2.0,0.0,4.0,0.0,0.0
2.522577,-4.7276587,colon goblet cell,1.0,0.0,1.0,0.0,4.0,2.0,1.0
1.1322843,0.7087798,intestinal crypt stem cell of colon,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.3789991,8.769211,enteroendocrine cell of colon,1.0,4.0,0.0,0.0,3.0,0.0,0.0
3.0280402,-5.5040956,colon goblet cell,0.0,1.0,1.0,0.0,4.0,1.0,3.0
9.226467,4.7741957,enterocyte of epithelium of small intestine,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-2.903682,-1.5169065,BEST4+ enterocyte,3.0,2.0,1.0,0.0,5.0,1.0,0.0
4.540055,-3.7288985,colon goblet cell,0.0,1.0,0.0,0.0,3.0,1.0,0.0
10.720522,6.858586,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,1.0,2.0,0.0
14.619253,8.561443,enterocyte of epithelium of small intestine,1.0,2.0,1.0,0.0,3.0,2.0,1.0
-3.9471629,3.6931412,enterocyte of epithelium of large intestine,1.0,0.0,3.0,0.0,1.0,0.0,1.0
2.81894,-2.0649965,colon goblet cell,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.2546906,7.7735476,enteroendocrine cell of small intestine,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.788198,12.422981,enterocyte of epithelium of small intestine,2.0,4.0,1.0,0.0,0.0,0.0,0.0
2.7256293,2.9185266,transit amplifying cell of colon,0.0,1.0,0.0,0.0,3.0,0.0,1.0
2.5741646,-2.6950283,colon goblet cell,2.0,0.0,0.0,0.0,0.0,2.0,1.0
7.3413286,3.5407317,transit amplifying cell of small intestine,0.0,2.0,0.0,0.0,1.0,0.0,0.0
11.84763,0.72395384,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11.009609,8.526944,enterocyte of epithelium of small intestine,4.0,2.0,0.0,0.0,3.0,4.0,2.0
10.234047,7.2393146,enterocyte of epithelium of small intestine,0.0,2.0,2.0,0.0,1.0,1.0,0.0
3.1489975,-5.800346,colon goblet cell,0.0,3.0,0.0,0.0,4.0,1.0,0.0
1.0147151,1.4181988,intestinal crypt stem cell of colon,1.0,1.0,0.0,0.0,4.0,0.0,0.0
11.045717,4.0134153,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.379116,11.644946,enterocyte of epithelium of small intestine,5.0,4.0,0.0,0.0,2.0,1.0,2.0
8.8109455,7.880135,enterocyte of epithelium of small intestine,2.0,2.0,1.0,0.0,2.0,2.0,1.0
9.450857,9.62543,enterocyte of epithelium of small intestine,1.0,1.0,1.0,0.0,4.0,1.0,2.0
-0.48068917,4.06525,enterocyte of epithelium of large intestine,1.0,0.0,0.0,0.0,1.0,1.0,0.0
10.4722,3.2757723,enterocyte of epithelium of small intestine,2.0,0.0,1.0,0.0,1.0,0.0,0.0
10.665999,4.461884,enterocyte of epithelium of small intestine,2.0,0.0,1.0,0.0,2.0,1.0,0.0
-1.3846862,3.6711583,enterocyte of epithelium of large intestine,0.0,1.0,1.0,0.0,2.0,0.0,1.0
10.341792,11.509674,enterocyte of epithelium of small intestine,0.0,1.0,3.0,0.0,1.0,3.0,1.0
11.868042,5.0945473,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.967698,13.0989,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.85944694,1.7563391,intestinal crypt stem cell of colon,0.0,1.0,0.0,0.0,8.0,1.0,0.0
5.7523417,-1.7504294,progenitor cell,1.0,1.0,2.0,0.0,5.0,1.0,0.0
1.4167655,0.94308937,intestinal crypt stem cell of colon,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10.133548,8.58371,enterocyte of epithelium of small intestine,0.0,2.0,3.0,0.0,0.0,3.0,0.0
10.689575,-0.006343945,intestinal crypt stem cell of small intestine,1.0,0.0,0.0,0.0,1.0,2.0,1.0
-0.65275437,11.783982,tuft cell of colon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.442563,-0.059611052,intestinal crypt stem cell of small intestine,1.0,1.0,1.0,0.0,3.0,0.0,0.0
11.494093,6.2299213,enterocyte of epithelium of small intestine,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0411954,7.479324,epithelial cell of small intestine,4.0,3.0,1.0,0.0,6.0,1.0,0.0
-1.0180537,-0.1768364,BEST4+ enterocyte,1.0,3.0,1.0,0.0,5.0,1.0,0.0
2.6242101,-4.458968,colon goblet cell,0.0,1.0,0.0,0.0,4.0,1.0,1.0
-2.6196227,3.3668473,enterocyte of epithelium of large intestine,2.0,1.0,2.0,0.0,15.0,2.0,2.0
1.0444862,14.074742,intestinal tuft cell,0.0,1.0,0.0,0.0,4.0,0.0,1.0
-0.9708029,11.812517,tuft cell of colon,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.520967,13.20974,enterocyte of epithelium of small intestine,3.0,1.0,1.0,0.0,0.0,1.0,2.0
11.695763,7.031095,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,2.0,1.0,0.0
-2.0064168,3.7976,enterocyte of epithelium of large intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.450428,1.7529027,transit amplifying cell of small intestine,2.0,2.0,1.0,0.0,0.0,0.0,0.0
-0.8891537,3.7035866,enterocyte of epithelium of large intestine,0.0,3.0,1.0,0.0,2.0,0.0,0.0
14.285642,6.784659,enterocyte of epithelium of small intestine,0.0,2.0,0.0,0.0,0.0,1.0,3.0
-1.5125804,12.447542,tuft cell of colon,0.0,1.0,1.0,0.0,5.0,5.0,1.0
10.203276,2.1367648,intestinal crypt stem cell of small intestine,0.0,3.0,0.0,0.0,2.0,1.0,0.0
8.693349,11.684564,enterocyte of epithelium of small intestine,1.0,3.0,0.0,0.0,1.0,1.0,1.0
2.6701677,2.5850377,transit amplifying cell of colon,1.0,2.0,0.0,0.0,12.0,0.0,1.0
14.503135,9.188019,enterocyte of epithelium of small intestine,1.0,5.0,1.0,0.0,1.0,1.0,2.0
10.715443,4.4082584,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,12.0,0.0,2.0
8.369653,9.986653,enterocyte of epithelium of small intestine,2.0,4.0,0.0,0.0,1.0,1.0,1.0
10.615051,0.709392,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,4.0,1.0,0.0
-2.7972922,3.849086,enterocyte of epithelium of large intestine,0.0,1.0,1.0,0.0,2.0,1.0,0.0
9.23739,4.3284273,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.141604,0.89326304,intestinal crypt stem cell of small intestine,2.0,0.0,0.0,0.0,1.0,0.0,0.0
10.859842,3.910454,enterocyte of epithelium of small intestine,0.0,3.0,0.0,0.0,1.0,0.0,0.0
9.8872595,3.149946,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,4.0,0.0,0.0
-3.8578944,3.3568373,enterocyte of epithelium of large intestine,0.0,2.0,0.0,0.0,1.0,0.0,1.0
3.837252,-3.1685967,colon goblet cell,0.0,3.0,1.0,0.0,3.0,0.0,1.0
10.434369,3.9970982,enterocyte of epithelium of small intestine,3.0,2.0,0.0,0.0,7.0,0.0,1.0
13.498163,6.6017323,enterocyte of epithelium of small intestine,4.0,3.0,1.0,0.0,4.0,1.0,1.0
10.153001,6.2075357,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,2.0,0.0,0.0
13.253494,6.1080537,enterocyte of epithelium of small intestine,1.0,4.0,1.0,0.0,1.0,3.0,0.0
9.21237,8.388052,enterocyte of epithelium of small intestine,1.0,0.0,1.0,0.0,3.0,2.0,2.0
9.432282,2.0472944,intestinal crypt stem cell of small intestine,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8.596963,-3.1512065,paneth cell of epithelium of small intestine,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.5989544,3.5504587,enterocyte of epithelium of large intestine,0.0,0.0,1.0,0.0,4.0,1.0,0.0
-1.5257157,-0.0110548055,BEST4+ enterocyte,0.0,2.0,1.0,0.0,4.0,2.0,0.0
10.039057,5.2001605,enterocyte of epithelium of small intestine,0.0,2.0,2.0,0.0,1.0,0.0,1.0
4.2500134,-3.9175332,colon goblet cell,0.0,1.0,1.0,0.0,1.0,0.0,2.0
9.745063,9.297537,enterocyte of epithelium of small intestine,5.0,2.0,0.0,0.0,1.0,1.0,0.0
1.0697327,1.7209921,intestinal crypt stem cell of colon,1.0,4.0,0.0,0.0,7.0,1.0,1.0
-3.632474,3.9188519,enterocyte of epithelium of large intestine,1.0,0.0,2.0,0.0,3.0,0.0,1.0
11.855307,7.486711,enterocyte of epithelium of small intestine,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3306675,7.0939207,enterocyte of epithelium of small intestine,3.0,4.0,1.0,0.0,2.0,1.0,1.0
9.402706,4.11819,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.16093,11.61982,enterocyte of epithelium of small intestine,2.0,0.0,1.0,0.0,0.0,0.0,2.0
9.918496,3.165733,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,1.0,1.0,1.0
11.69843,0.9441318,intestinal crypt stem cell of small intestine,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.489695,10.35227,enterocyte of epithelium of small intestine,2.0,4.0,0.0,0.0,5.0,2.0,0.0
10.256206,8.356323,enterocyte of epithelium of small intestine,1.0,6.0,0.0,0.0,1.0,0.0,0.0
-1.2597004,11.897899,tuft cell of colon,0.0,2.0,1.0,0.0,2.0,0.0,0.0
9.430648,8.372306,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.726594,12.493787,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,1.0,2.0,0.0
7.510763,-4.9559484,small intestine goblet cell,1.0,3.0,3.0,0.0,5.0,2.0,0.0
